 0, 615.56177,-3.2527859,-5.0874727, 1.8346868,-5.9399902,0.85251747, 9815.2637  0.023666562, 1.0188213
11750000,  304.7051,-6.4836424,-7.3918184,0.90817602,-7.9520095,0.56019113, 7807.6305,0.19679861, 1.2807983
11760000, 307.20099, -6.489681, -7.405296,0.91561504,-7.9401274,0.53483136, 7864.0254  0.089431336, 1.2716134
11770000,  309.6637,-6.4745012,-7.3974563,0.92295516,-7.9424367,0.54498044,  7865.311  0.044874962, 1.2714055
11780000,  306.0866,-6.5008442,-7.4131378,0.91229358,-7.9535826,0.54044487,  7854.893,0.15304986, 1.2730918
11790000, 307.81059,-6.4928192,-7.4102511,0.91743195,-7.9536718,0.54342072, 7838.0987  0.094448046, 1.2758196
11800000, 307.83699,-6.4700526,-7.3875632,0.91751064,-7.9447438, 0.5571806, 7849.6357  0.080878929, 1.2739445
11810000,  308.5058,-6.4634682,-7.3829722,0.91950403,-7.9382302,0.55525805, 7834.1347,0.14564473, 1.2764652
11820000, 309.51775,-6.4870524,-7.4095726,0.92252014,-7.9671161,0.55754355, 7832.2129,0.13653021, 1.2767784
11830000, 302.90039, -6.489844,-7.3926411,0.90279706,-7.9432825,0.55064144, 7862.7514  0.077765928, 1.2718194
11840000, 310.40272,-6.4593678,-7.3845256, 0.9251578,-7.9322692,0.54774354,  7856.257,0.14249245, 1.2728708
11850000, 304.26318,-6.4817132,-7.3885721,0.90685887,-7.9362656,0.54769352,  7878.829  0.097867933, 1.2692241
11860000, 302.85514,-6.4909546,-7.3936168,0.90266218,-7.9436982,0.55008144, 7823.8822,0.17373142, 1.2781379
11870000, 307.72035,-6.4891143,-7.4062773,  0.917163,-7.9416322,0.53535486, 7837.4984,  0.169548, 1.2759173
11880000, 307.36918,-6.4940645,-7.4101808,0.91611633,-7.9653349,0.55515411, 7819.0874,0.10691698, 1.2789216
11890000, 300.20344,-6.5144439,-7.4092026,0.89475876,-7.9566085,0.54740588, 7860.5566  0.085573547, 1.2721745
11900000, 307.55803,-6.4995468, -7.416226,0.91667919, -7.962426,0.54620003, 7833.0453,0.10447565, 1.2766427
11910000, 305.66377,-6.5109091,-7.4219425,0.91103333,-7.9567568,0.53481438, 7854.6,0.11635883, 1.2731393
11920000, 303.88517,-6.5268725,-7.4326047,0.90573221,-7.9803469,0.54774227, 7807.6172,0.13317544, 1.2808005
11930000,  302.4096,-6.5152362,-7.4165704,0.90133426, -7.966716,0.55014553, 7811.8103,0.10130982,  1.280113
11940000, 303.43377,-6.5177302, -7.422117,0.90438681,-7.9568433,0.53472636, 7857.1999,0.12021051,  1.272718
11950000, 305.56424,-6.5068778,-7.4176144,0.91073668,-7.9530512,0.53543677, 7836.2867,0.16458307, 1.2761146
11960000, 305.26771,-6.5050904,-7.4149433,0.90985287,-7.9557964,0.54085316, 7829.0145,0.14047822, 1.2773
11970000, 302.45855,-6.5346318,-7.4361119,0.90148015, -7.974285,0.53817304, 7813.6919  0.051844514, 1.2798047
11980000, 300.50898,-6.5200909,-7.4157603,0.89566944,-7.9588082,0.54304786, 7786.6897,0.13763503, 1.2842428
11990000, 300.01769,-6.5288862,-7.4230913,0.89420516,-7.9667965,0.54370511, 7831.6549  0.089298456, 1.2768693
12000000, 301.87548,-6.5244898,-7.4242321, 0.8997423,-7.9694174,0.54518523, 7834.8202  0.095190601, 1.2763535
12010000, 299.19949,-6.5512043,-7.4429708,0.89176649,-7.9838323,0.54086151, 7855.3754,0.06624079, 1.2730136
12020000, 300.55484,-6.5327637,-7.4285699,0.89580612,-7.9595974,0.53102751, 7848.1872,0.09921852, 1.2741796
12030000, 301.31138,-6.5226134,-7.4206743,0.89806099,-7.9624688,0.54179446, 7868.8732  0.058765428,1.27083
12040000, 303.03975, -6.545897,-7.4491094,0.90321241,-7.9876475,0.53853812, 7793.7957, 0.1701929, 1.2830719
12050000, 303.92391,-6.5385883, -7.444436,0.90584766,-7.9823015,0.53786555, 7823.7959,0.12286505, 1.2781519
12060000, 302.60463,-6.5184086,-7.4203241,0.90191553,-7.9600599, 0.5397358, 7857.5943  0.065696824, 1.2726542
12070000, 300.94768,-6.5586803,-7.4556573,0.89697699,-7.9959862,0.54032885, 7834.6323  0.076398544, 1.2763841
12080000, 300.78879,-6.5553263,-7.4518297,0.89650342,-7.9762319,0.52440222, 7858.8265  0.052569942, 1.2724546
12090000, 302.38005,-6.5422599,-7.4435061,0.90124619,-7.9631225,0.51961644, 7846.2822,0.14852067,  1.274489
12100000, 303.55688,-6.5455864,-7.4503401,0.90475372,-7.9727833,0.52244321, 7835.5372,0.07185885, 1.2762367
12110000, 296.75016,-6.5732375,-7.4577038,0.88446626,-7.9902121, 0.5325083, 7826.6697,0.12702324, 1.2776826
12120000, 296.50381,-6.5581811,-7.4419131,  0.883732,-7.9745041,0.53259104, 7824.9121,0.14517982, 1.2779696
12130000, 298.80917,-6.5473147,-7.4379179,0.89060314,-7.9787994,0.54088154, 7845.2521  0.068227049, 1.2746563
12140000, 303.61449,-6.5322116,-7.4371371,0.90492544,-7.9586283,0.52149123, 7860.2298  0.074675303, 1.2722274
12150000,  299.0772,  -6.56296, -7.454362,  0.891402,-7.9661708, 0.5118088, 7830.2891,0.12743624, 1.2770921
12160000, 304.48253,-6.5352425,-7.4427551,0.90751263,-7.9732352,0.53048008, 7814.3142,0.15544205, 1.2797028
12170000, 296.47831,-6.5623328,-7.4459888,0.88365599,-7.9813209,0.53533213, 7814.5959,0.14282863, 1.2796567
12180000, 297.01663,-6.5541764,-7.4394369,0.88526045,-7.9726403,0.53320345, 7812.8955,0.14806354, 1.2799352
12190000, 300.79487,-6.5612414, -7.457763,0.89652154,-7.9822262,0.52446318, 7800.9152  0.095154854, 1.2819009
12200000, 299.60056,-6.5449641, -7.437926, 0.8929619,-7.9814368,0.54351079, 7835.6459 -0.031319957,  1.276219
12210000, 297.03465,-6.5706982,-7.4560124,0.88531416,-7.9897726,0.53376022, 7803.6646  0.087614666, 1.2814492
12220000, 297.32307,-6.5813074,-7.4674812,0.88617382,-8.0015189,0.53403772, 7799.7933,0.16092068, 1.2820853
12230000,  294.6176,-6.5753943,-7.4535044,0.87811015,-7.9951669,0.54166248, 7833.2061,0.01570851, 1.2766165
12240000, 296.93053,-6.5766769,-7.4616807,0.88500383,-8.0004378,0.53875705, 7821.4572,0.09326538, 1.2785341
12250000, 291.78985,-6.5864369,-7.4561189,0.86968202,-7.9866368,0.53051792, 7841.2722  0.021878684, 1.2753033
12260000, 297.80169, -6.565486,-7.4530864,0.88760034,-7.9884669,0.53538057, 7843.9703  0.061310864, 1.2748646
12270000, 293.77196,-6.5964299,-7.4720196, 0.8755897,-7.9917466,0.51972699, 7840.4169  0.042493989, 1.2754424
12280000, 294.91031,-6.5810912,-7.4600738,0.87898257,-7.9817678,0.52169401, 7843.3765,0.10635617, 1.2749611
12290000, 292.45254,-6.6014528,-7.4731099,0.87165715,-7.9920873, 0.5189774,  7829.428,0.13156284, 1.2772325
12300000, 294.96037,-6.5890518,-7.4681835,0.87913178,-7.9905768,0.52239325, 7828.6792,0.13659085, 1.2773547
12310000, 292.96297,-6.6048211,-7.4779996, 0.8731785,-8.0162065,0.53820683, 7836.9622 -0.0031700819, 1.2760046
12320000,  294.2199,-6.5854421,-7.4623669, 0.8769248,-7.9880308,0.52566387, 7835.8472  0.051520222, 1.2761862
12330000, 293.81187,-6.6240806,-7.4997893,0.87570864,-8.0154129, 0.5156236, 7813.9991 -0.0012356328, 1.2797544
12340000, 288.14251,-6.6265292,-7.4853403,0.85881108, -7.999974,0.51463367, 7839.4042  0.063129322, 1.2756071
12350000, 294.96751,-6.6014289,-7.4805819,0.87915303,-7.9984426,0.51786062, 7822.7198,0.13631461, 1.2783278
12360000, 292.57662,-6.5933618,-7.4653887,0.87202699,-7.9881583,0.52276951, 7831.8766,0.14531963, 1.2768332
12370000, 292.74295, -6.613976,-7.4864987,0.87252271,-8.0091939,0.52269515,  7815.525,0.11412753, 1.2795046
12380000, 293.48119,-6.6063196,-7.4810427,0.87472305,-8.0043589,0.52331627, 7831.4  0.017261789, 1.2769109
12390000, 297.66974,-6.5777417,-7.4649488,0.88720708,-7.9877606,0.52281184, 7831.1959  0.047182334, 1.2769442
12400000, 289.07794,-6.6152545,-7.4768537,0.86159913,-8.0072288, 0.5303751, 7809.6477  0.098498226, 1.2804675
12410000,  290.4655,-6.6151782,-7.4809129,0.86573477, -7.998484,0.51757104, 7815.1553,0.10394196, 1.2795651
12420000, 289.18642,-6.6211483,-7.4830708,0.86192246, -8.010996,0.52792527, 7810.9224  0.033358622, 1.2802585
12430000, 292.32899,-6.6233018,-7.4945907, 0.8712889,-8.0077765,0.51318571, 7804.6914,0.15525144, 1.2812806
12440000, 287.63685,-6.6144341,-7.4717381,0.85730396,-7.9888385,0.51710037, 7813.2103,0.10612128, 1.2798836
12450000, 287.46697,-6.6254603,-7.4822579,0.85679763,-8.0005098,0.51825192, 7824.6963  0.091260746, 1.2780049
12460000, 291.51146,-6.6217248,-7.4905771,0.86885225,-8.0161224,0.52554528, 7818.9725  0.035813462, 1.2789404
12470000, 288.54603,-6.6321356,-7.4921494,0.86001376,-8.0037208, 0.5115714, 7809.2862,0.16019355, 1.2805268
12480000, 294.66798,-6.6104626,-7.4887229,0.87826028,-8.0095454,0.52082255, 7817.9425,0.10179653, 1.2791089
12490000, 290.79476,-6.6250271,-7.4917432,0.86671614,-8.0177801,0.52603688, 7833.1563 0.0072192995, 1.2766246
12500000, 287.91893,-6.6244997,-7.4826444,0.85814469,-7.9885508,0.50590637, 7845.8947  0.083555937, 1.2745519
12510000, 285.94034,-6.6344957,-7.4867432,0.85224749,-8.0126992,0.52595602,7822.15,0.13144472, 1.2784209
12520000, 284.84879,-6.6543529, -7.503347,0.84899413,-8.0227547,0.51940772, 7845.8418 0.0060069902, 1.2745605
12530000, 290.15954,-6.6352547,-7.5000776,0.86482287,-8.0216431,0.52156545, 7807.7003  0.099358859, 1.2807869
12540000, 285.59315, -6.645209,-7.4964217,0.85121269,-8.0108158,0.51439411, 7808.0465,0.12192385, 1.2807301
12550000, 287.64038,-6.6380583,-7.4953728,0.85731448,-8.0017971, 0.5064243, 7823.4098  0.099848099,  1.278215
12560000, 287.61431,-6.6437731,-7.5010098,0.85723676,-8.0019482,0.50093832, 7823.3511, 0.1508479, 1.2782246
12570000, 290.12481,-6.6371744,-7.5018937,0.86471932,-8.0076343,0.50574058, 7827.7929,0.12367332, 1.2774993
12580000, 291.88011,-6.6191491,-7.4891001,0.86995102,-8.0081174, 0.5190173, 7807.0159,0.11118818, 1.2808991
12590000,  287.8171,-6.6384017,-7.4962429,0.85784118,-8.0150654, 0.5188225, 7796.0489,0.12775537,  1.282701
12600000, 289.25886,-6.6378488,-7.4999872,0.86213836,-8.0028163,0.50282906, 7805.7855,0.13496211,  1.281101
12610000,  286.6324,-6.6391907,-7.4935008,0.85431017,-8.0112329,0.51773205, 7823.6043  0.069637303, 1.2781833
12620000, 285.78739,-6.6761028,-7.5278944,0.85179161, -8.042098,0.51420354, 7771.3699, 0.1430717, 1.2867744
12630000,  287.9109,-6.6518194,-7.5099402,0.85812077,-8.0285138,0.51857363, 7788.4439,0.14829506, 1.2839535
12640000, 285.15241,-6.6627076,-7.5126066,0.84989907,-8.0263859,0.51377924, 7789.6946,0.11074194, 1.2837474
12650000, 285.54478,-6.6487313,-7.4997998,0.85106852,-8.0137974,0.51399755,  7810.056,0.11006472, 1.2804005
12660000, 289.38217,-6.6409422,-7.5034481,0.86250589,-8.0022012,0.49875318, 7826.4163  0.072422955,  1.277724
12670000, 284.53084,-6.6725415, -7.520588,0.84804646, -8.018295,  0.497707, 7809.0147,0.10927148, 1.2805713
12680000, 282.28886,-6.6821761,-7.5235403,0.84136421,-8.0248899,0.50134954, 7805.5991,0.10772237, 1.2811316
12690000, 281.79543,-6.6841611,-7.5240546,0.83989354,-8.0328503,0.50879565, 7816.9929,0.13983438, 1.2792643
12700000, 283.30362,-6.6873715,-7.5317603,0.84438874,-8.0232432, 0.4914829, 7851.3821  0.053657521, 1.2736611
12710000, 281.09771,-6.7084155,-7.5462295,  0.837814,-8.0371865,0.49095698, 7833.4595  0.067722876, 1.2765752
12720000, 285.42897,-6.6786222,-7.5293456,0.85072334,-8.0283208, 0.4989752, 7821.7741,0.15358334, 1.2784823
12730000, 288.74063,-6.6737527,-7.5343465,0.86059377, -8.041424,0.50707753, 7821.4285,0.10885809, 1.2785388
12740000, 284.40777,-6.6689166,-7.5165962,0.84767965,-8.0112667,0.49467044, 7789.6495, 0.1860497, 1.2837548
12750000, 284.53595,-6.6754817,-7.5235434, 0.8480617,-8.0248745,0.50133115, 7809.1382,0.11169814,  1.280551
12760000, 283.64097,-6.6906732,-7.5360674, 0.8453942,-8.0353329,0.49926548, 7791.1585,0.07607807, 1.2835062
12770000, 281.82662,-6.6906392,-7.5306258,0.83998653,-8.0368558,0.50623009, 7816.3784  0.041614314, 1.2793649
12780000, 283.42256,-6.6818105,-7.5265537,0.84474323,-8.0398599,0.51330623, 7811.6054  0.071453474, 1.2801466
12790000, 280.64312,-6.6885803,-7.5250394,0.83645909,-8.0184409,0.49340149, 7805.5024,0.15807268, 1.2811475
12800000, 281.07805,-6.6962578,-7.5340132,0.83775541,-8.0380142,0.50400101, 7823.7695  0.049185447, 1.2781563
12810000, 278.93628,-6.7005461,-7.5319179,0.83137182,-8.0320104, 0.5000925, 7828.5361  0.099459828,  1.277378
12820000, 281.19363, -6.701465,-7.5395649, 0.8380999, -8.046407, 0.5068421, 7813.0659,0.11400482, 1.2799073
12830000, 281.87639,-6.7030141,-7.5431489,0.84013486,-8.0415303,0.49838136, 7808.3575,0.10398829, 1.2806791
12840000, 287.28831,-6.6773802,-7.5336453,0.85626512,-8.0346012,0.50095581, 7839.3825  0.055857194, 1.2756107
12850000, 281.14623,-6.6999599,-7.5379185,0.83795861,-8.0251947,0.48727624, 7824.1609,0.07088684, 1.2780923
12860000, 278.18522,-6.7170821,-7.5462154, 0.8291333,-8.0476206,0.50140528, 7801.3174,0.10963917, 1.2818348
12870000, 279.76651, -6.696653,-7.5304993,0.83384633,  -8.03951,0.50901068, 7801.6134,0.03916887, 1.2817862
12880000, 279.38215,-6.7088961,-7.5415969,0.83270076,-8.0499221,0.50832522, 7774.1845,0.12557639, 1.2863086
12890000, 282.79399,-6.7016137,-7.5444835,0.84286977,-8.0284577,0.48397419, 7827.7615  0.060860439, 1.2775044
12900000, 279.19795,-6.7128391,-7.5449909,0.83215174,-8.0417801,0.49678929, 7793.5995, 0.1189226, 1.2831042
12910000, 279.62349,-6.7227921,-7.5562122,0.83342008,-8.0495291, 0.4933169, 7792.1208,0.19858372, 1.2833477
12920000, 279.77079,-6.7065738,-7.5404329,0.83385909,-8.0315571,0.49112422,  7789.662, 0.1923396, 1.2837527
12930000, 279.89893,-6.7138464,-7.5480874,0.83424101,-8.0507635, 0.5026761, 7760.0404,0.12858848, 1.2886531
12940000, 279.76232,-6.7148464,-7.5486802,0.83383385,-8.0498552,  0.501175, 7773.2582,0.16185392, 1.2864618
12950000, 275.20849,-6.7407985,-7.5610596,0.82026113,-8.0679809,0.50692123, 7785.6206  0.040249025, 1.2844191
12960000, 278.05364,-6.7372457,-7.5659869,0.82874113,-8.0637327,0.49774586,  7769.264,0.18054097, 1.2871232
12970000, 275.25194,-6.7321208,-7.5525114,0.82039061,-8.0685344,0.51602295, 7778.9111,0.10765992,  1.285527
12980000, 272.76553,-6.7566389,-7.5696187,0.81297986,-8.0615948,0.49197602,  7787.093,0.10530565, 1.2841763
12990000, 272.84372,-6.7305891, -7.543802, 0.8132129,-8.0436426,0.49984052,  7767.574,0.18606382, 1.2874032
13000000, 276.09144,-6.7445158,-7.5674085,0.82289276,-8.0592315,0.49182294, 7781.0346,0.13318643, 1.2851761
13010000, 276.17791,-6.7369764,-7.5601269,0.82315049,-8.0611949,0.50106808, 7789.6878  0.097406688, 1.2837485
13020000, 279.23695,-6.7235942,-7.5558622,  0.832268,-8.0436091,0.48774686, 7774.5848,0.11899798, 1.2862423
13030000, 279.36077,-6.7288572,-7.5614942,0.83263702,-8.0549707,0.49347648, 7787.3957,0.18199213, 1.2841263
13040000, 275.73442,-6.7345268,-7.5563555,0.82182866,-8.0514386,0.49508315, 7811.3059  0.024067451, 1.2801957
13050000, 275.06133, -6.741176,-7.5609985,0.81982252,-8.0588711,0.49787257, 7783.9492  0.094733285, 1.2846949
13060000, 274.67612,-6.7217982,-7.5404726,0.81867439,-8.0349424,0.49446976, 7808.1941  0.051902349, 1.2807059
13070000,  275.5408, -6.726294,-7.5475455,0.82125158,-8.0595729,0.51202732, 7792.6833  0.043236718,  1.283255
13080000, 274.12763,-6.7604794, -7.577519,0.81703961,-8.0596111,0.48209201, 7800.1492,0.13117458, 1.2820268
13090000, 277.54642,-6.7470885,-7.5743179,0.82722936,-8.0589488,0.48463093, 7782.6243,0.19701137, 1.2849136
13100000, 273.27832,-6.7617078, -7.576216,0.81450824,-8.0643667,0.48815072, 7784.0771,0.15832425, 1.2846738
13110000, 273.67194,-6.7666761,-7.5823575,0.81568144,-8.0716354,0.48927784, 7791.4156,0.10054791, 1.2834638
13120000, 274.50839, -6.767061,-7.5852354,0.81817446,-8.0740594,0.48882395, 7804.8571  0.096140008, 1.2812534
13130000, 271.95278,-6.7734466,-7.5840041,0.81055746,-8.0734375,0.48943344,  7778.408,0.10108428, 1.2856101
13140000, 274.78683,-6.7497927,-7.5687971,0.81900437,-8.0674936,0.49869651, 7782.4156,0.11502607, 1.2849481
13150000, 275.44062,-6.7635427,-7.5844957,0.82095299,-8.0658735,0.48137786, 7803.8287,0.16678252, 1.2814223
13160000, 273.09803, -6.768867,-7.5828379,0.81397088,-8.0681352,0.48529737, 7784.9035  0.080633907, 1.2845374
13170000, 275.43232,-6.7673805,-7.5883087,0.82092825,-8.0669356,0.47862687,7821.28  0.074658783, 1.2785631
13180000, 268.24247,-6.7879805,-7.5874794,0.79949886,-8.0765615,0.48908216, 7797.9209  0.060003072, 1.2823931
13190000, 271.73849,-6.7605525,-7.5704712,0.80991876,-8.0626049,0.49213369, 7802.6561  0.064442107, 1.2816149
13200000, 271.13272,-6.7729584,-7.5810717,0.80811326,-8.0588132,0.47774157, 7801.8982,0.14649146, 1.2817394
13210000, 272.59707,-6.7706962,-7.5831739,0.81247777,-8.0663993,0.48322533, 7805.5417,0.10106413, 1.2811411
13220000, 271.74416,-6.7748276,-7.5847632,0.80993567,-8.0674543,0.48269103, 7784.7338,0.11582428, 1.2845654
13230000, 270.46189,-6.7774446,-7.5835584,0.80611385,-8.0639393,0.48038092, 7797.0094,0.18881758,  1.282543
13240000, 265.65904,-6.8020485,-7.5938474,0.79179891,-8.0745987, 0.4807513, 7794.7214  0.072256224, 1.2829195
13250000, 272.12155,-6.7902442,-7.6013047,0.81106046,-8.0676614,0.46635672, 7803.4964,0.10253799, 1.2814769
13260000, 270.97158,-6.8011114,-7.6087443,0.80763297,-8.0963983,0.48765397, 7766.4955,0.11259998,  1.287582
13270000, 271.53664,-6.7957427,-7.6050599,0.80931715,-8.0881778,0.48311792, 7792.9661,0.06911904, 1.2832085
13280000, 270.18048,-6.7974044,-7.6026795,0.80527511,-8.0814616,0.47878209, 7787.4378  0.084188145, 1.2841194
13290000,  270.9467,-6.7827475,-7.5903064,0.80755884,-8.0709939,0.48068754, 7778.4786  0.084254082, 1.2855984
13300000, 268.25162,-6.8098962,-7.6094223,0.79952612,-8.0993876,0.48996534, 7765.6381, 0.1209227, 1.2877242
13310000,  270.0137,-6.7891536,-7.5939316,  0.804778,-8.0731409,0.47920921, 7797.5718  0.092180734, 1.2824505
13320000, 268.42442,-6.8090793,-7.6091205,0.80004116,-8.0868124,0.47769198, 7782.8742,0.11110108, 1.2848724
13330000, 270.91141,-6.7920461,-7.5994997,0.80745366,-8.0799323, 0.4804326, 7819.4183  0.051823415, 1.2788675
13340000, 262.72552,-6.8247748,-7.6078304,0.78305554,-8.0891869,0.48135655, 7785.6936,0.10422175, 1.2844071
13350000, 272.23194,-6.7932462,-7.6046357,0.81138949,-8.0782042,0.47356853,  7783.331, 0.1037792,  1.284797
13360000, 267.37653,-6.8078789,-7.6047968, 0.7969179,-8.0887115,0.48391471,  7801.117  0.051648878, 1.2818677
13370000, 272.18585,-6.8011673,-7.6124194,0.81125213,-8.0828614,0.47044196, 7788.6232  0.098361328,  1.283924
13380000, 269.71562,-6.8086196,-7.6125092,0.80388958,-8.0840624,0.47155319, 7796.7371,0.12117799, 1.2825878
13390000, 265.66009,-6.8236873,-7.6154893,0.79180203,-8.0802029, 0.4647136, 7793.7567, 0.1275154, 1.2830783
13400000, 266.71933,-6.8306451,-7.6256042,0.79495912,-8.1035923,0.47798804, 7776.9484,0.15746737, 1.2858514
13410000, 264.87809,-6.8348522,-7.6243235,0.78947129,-8.0901102,0.46578673, 7794.6647,0.14360668, 1.2829288
13420000, 270.41376,-6.8121516, -7.618122, 0.8059704,-8.0896766,0.47155453, 7776.9028, 0.2114593, 1.2858589
13430000, 267.95751,-6.8239102,-7.6225597,0.79864952,-8.0890379,0.46647812,  7794.776,0.15610792, 1.2829105
13440000, 263.52527,-6.8302048, -7.615644,0.78543918,-8.0959353,0.48029133, 7800.1704  0.081455735, 1.2820233
13450000, 265.55396,-6.8416175,-7.6331032,0.79148572,-8.0966957,0.46359254, 7796.9545  0.099738611, 1.2825521
13460000,  263.5333,-6.8398501,-7.6253132,0.78546312,-8.0914248,0.46611155, 7786.7601,0.12198147, 1.2842312
13470000, 264.83838,-6.8393,-7.6286529,0.78935293,-8.0935203,0.46486738, 7800.3585  0.094059487, 1.2819924
13480000, 266.59025,-6.8160496, -7.610624,0.79457439, -8.086164,0.47554004, 7814.0115  0.056896417, 1.2797524
13490000, 264.22986,-6.8378491,-7.6253883,0.78753923,-8.1038429,0.47845458,  7766.588,0.15831206, 1.2875667
13500000, 263.19857,-6.8492371,-7.6337025,0.78446547,-8.1012037,0.46750121, 7765.6453,0.13265741,  1.287723
13510000, 263.81382,-6.8353968, -7.621696,0.78629922,-8.0909062,0.46921015, 7812.6482  0.028620146, 1.2799757
13520000, 262.52194,-6.8441534,-7.6266022,0.78244875,-8.1057201,0.47911792, 7763.0454,0.18822228, 1.2881543
13530000, 261.81051,-6.8435315,-7.6238599,0.78032834,-8.0984735,0.47461366, 7793.7064  0.071192059, 1.2830866
13540000, 262.36257,-6.8457333, -7.627707,0.78197375,-8.1047241,0.47701706, 7804.8179  0.088202136, 1.2812599
13550000, 262.35301,-6.8616876,-7.6436329,0.78194525,-8.1157535,0.47212058, 7794.6549 0.0040383418, 1.2829304
13560000, 260.09345,-6.8668765,-7.6420872,0.77521062,-8.1077233,0.46563614, 7791.6366  0.077832558, 1.2834274
13570000, 263.45099,-6.8530694,-7.6382872, 0.7852178,-8.1085362,0.47024908, 7818.4748 -0.026911132, 1.2790218
13580000, 260.66428, -6.857511, -7.634423,  0.776912,-8.0874572,0.45303412, 7834.3603  0.015450093, 1.2764284
13590000, 264.28899,-6.8518771,-7.6395926,0.78771547,-8.1037478,0.46415525,  7778.157, 0.1222205, 1.2856516
13600000, 259.85848,-6.8658469,-7.6403572,0.77451029,-8.0930799,0.45272273, 7792.2246,0.11449315, 1.2833306
13610000,  263.4294,-6.8587065,-7.6438599,0.78515346,-8.1014232,0.45756326, 7797.7299  0.065389906, 1.2824245
13620000, 260.48637,-6.8710772, -7.647459,0.77638174,-8.1033073,0.45584838, 7805.3036,0.16155274, 1.2811801
13630000, 261.38089,-6.8740716,-7.6531195,0.77904785, -8.109017,0.45589746,7793.05,0.12177662, 1.2831946
13640000,  260.1891,-6.8669191,-7.6424148, 0.7754957,-8.1037957,0.46138089, 7798.3783,0.09418165, 1.2823179
13650000, 260.59345,-6.8787724,-7.6554733,0.77670089, -8.123809,0.46833567, 7763.5301,0.12364058, 1.2880738
13660000, 256.79308,-6.8741768,-7.6395506,0.76537384,-8.0985026,0.45895199, 7783.3351,0.14407409, 1.2847963
13670000, 261.72464,-6.8646196, -7.644692,0.78007239,-8.1017329,0.45704091, 7756.2496,0.19607303, 1.2892829
13680000,  258.0992,-6.8826316,-7.6518983,0.76926674,-8.1026342,0.45073594, 7771.0108, 0.1224618, 1.2868339
13690000, 261.32696,-6.8839096,-7.6627967,0.77888713,-8.1160991,0.45330238, 7776.2468,0.14752806, 1.2859674
